mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5249619007110595,0.04350836926418534,0.15117931365966797,0.050235004234736605,250,25,12,0.8,0.5,12,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 12, 'bootstrap': True}",-2.8767158379180717,-2.937091671369812,-2.9907647442273286,-3.08427122213662,-2.839301056999771,-2.9456289065303207,0.08647131607281218,11,-2.2335906326164716,-2.2427421873856743,-2.1920712442024746,-2.1639170702565127,-2.1853487666919387,-2.203533980230614,0.02990746303367264
0.47252492904663085,0.019005926614826623,0.5107610702514649,0.0023821734872196913,200,30,15,0.9,0.6,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",-2.8842866015067536,-2.9173446976210244,-2.974671533511965,-3.085174256811307,-2.8713792168126955,-2.946571261252749,0.07795874561242813,12,-2.262788260624831,-2.2708612817807508,-2.228009252052594,-2.1946110587469856,-2.21648578234492,-2.2345511271100165,0.02856615099357426
0.6629774570465088,0.20143165127204582,0.24389119148254396,0.09504656987985396,150,15,15,0.9,0.6,15,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 15, 'bootstrap': True}",-2.8907890328827732,-2.9159319106747503,-2.9802378143164066,-3.098205497739202,-2.861451126762487,-2.949323076475124,0.0841241702916933,13,-2.266808255717246,-2.2665559344614463,-2.223997972735543,-2.1985100860637234,-2.216555344604143,-2.2344855187164208,0.02756440607823681
0.42533082962036134,0.08283096344806386,0.13642444610595703,0.08660062141520421,150,20,10,0.7,0.5,18,True,"{'n_estimators': 150, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.5, 'max_depth': 18, 'bootstrap': True}",-2.892533857085079,-2.9368853220837123,-2.9908889380527706,-3.0526240963178304,-2.8782311420238926,-2.9502326711126567,0.06454217389345056,14,-2.2232740440381313,-2.2066349583870615,-2.169123330216912,-2.1386935013780817,-2.1582583501976274,-2.179196836843563,0.031228405820717866
0.6126724720001221,0.08576411238122268,0.19882526397705078,0.023237283893666246,200,25,12,0.7,0.6,15,True,"{'n_estimators': 200, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 0.6, 'max_depth': 15, 'bootstrap': True}",-2.88167145977146,-2.937094699394627,-2.97818959786937,-3.107307140048809,-2.847676921220735,-2.950387963661,0.09038228344505027,15,-2.2832481107965372,-2.2750755321145006,-2.2438152017848356,-2.2041901347294663,-2.23074194399376,-2.2474141846838203,0.029011911982230437
0.4939712047576904,0.0622921054381279,0.10913224220275879,0.05822173079715471,150,25,8,0.7,0.6,18,True,"{'n_estimators': 150, 'min_samples_split': 25, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.6, 'max_depth': 18, 'bootstrap': True}",-2.861667791869982,-2.9296120452171714,-2.974044167710657,-3.1063153790346845,-2.8804793975983913,-2.9504237562861775,0.08725031086287188,16,-2.20839538568411,-2.1963592579557614,-2.163341624927338,-2.150111802329018,-2.153019224937849,-2.1742454591668148,0.023694377354318095
0.5945581912994384,0.15194449019066328,0.2757993698120117,0.16588169956141272,150,30,15,0.8,0.5,15,True,"{'n_estimators': 150, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 15, 'bootstrap': True}",-2.8907230945610736,-2.9359754967961305,-2.9803136163337633,-3.0865855784246716,-2.8608575159523504,-2.9508910604135976,0.07902833200346007,17,-2.3391216204527456,-2.3227426427276088,-2.2895584651980196,-2.262815124967788,-2.29568022120035,-2.3019836149093025,0.02660246760585345
0.7048423767089844,0.06169840381870058,0.15309605598449708,0.06194589412192742,250,25,8,0.8,0.4,18,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 18, 'bootstrap': True}",-2.847678909436052,-2.9350168052199295,-2.9767976625595542,-3.106702499131148,-2.8924604697829155,-2.9517312692259194,0.08861568791648125,18,-2.1747360356621286,-2.17629473737398,-2.145129854509241,-2.1238320165336813,-2.1447111967185486,-2.1529407681595156,0.019982478339531116
0.5797973155975342,0.19526846034922,0.36108055114746096,0.1951944246252539,250,25,12,0.9,0.5,12,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 0.5, 'max_depth': 12, 'bootstrap': True}",-2.889725425774,-2.949512682647725,-2.9922974003897527,-3.081884386445228,-2.8468001576826634,-2.9520440105878736,0.08178647908059024,19,-2.1838459047330203,-2.1836168625023435,-2.138265768855755,-2.121664929360455,-2.1352113182003998,-2.1525209567303945,0.026088833303081822
0.6939517021179199,0.03863934754288989,0.26425604820251464,0.03666623313364558,250,15,10,0.8,0.5,15,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 15, 'bootstrap': True}",-2.908493907632616,-2.9319686815608765,-2.9697203719299123,-3.085347565194854,-2.87232576887437,-2.9535712590385264,0.07310985890678323,20,-2.125858962534474,-2.1397588729573056,-2.100657212012299,-2.077290526880605,-2.1004594782689967,-2.108805010530736,0.021809062736541186
0.9541054248809815,0.026617573382375376,0.09128293991088868,0.005184421807045436,250,25,10,0.8,0.6,18,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 18, 'bootstrap': True}",-2.894249473752473,-2.949279179952282,-2.9831353545682453,-3.080923332214613,-2.8649248971461447,-2.954502447526752,0.0754770486385059,21,-2.1907708714724916,-2.1762752138735664,-2.1344624224399533,-2.112220384614854,-2.13835225337837,-2.150416229155847,0.02883112986902497
0.3197168350219727,0.07670358561202224,0.2781199932098389,0.07739842228554451,150,15,12,0.8,0.4,18,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 18, 'bootstrap': True}",-2.8825915388898196,-2.9249782027984903,-2.9613813753914364,-3.1084706893399785,-2.8978760947167537,-2.955059580227296,0.08124209597458645,22,-2.2564590250333754,-2.2377950575756653,-2.212139951905551,-2.194574289125723,-2.2303767331911057,-2.226269011366284,0.02128542122759757
0.7893296718597412,0.07048348792005814,0.2849588871002197,0.036951475800483684,300,25,12,0.9,0.6,20,True,"{'n_estimators': 300, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",-2.9028423859149988,-2.941231629290111,-2.960713226227885,-3.082803007482022,-2.8889696091458563,-2.9553119716121747,0.06875428757443793,23,-2.1575387121237104,-2.168283727466835,-2.1157913155958554,-2.0982716196982567,-2.1206364565154545,-2.1321043662800223,0.026450464807411676
0.5592761993408203,0.024355042746789124,0.23944106101989746,0.059177386103034385,250,25,10,0.8,sqrt,20,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-2.8812857007046158,-2.970026100180312,-2.9808514655456806,-3.1649931786327734,-2.7892736653731194,-2.9572860220873003,0.12479110822036668,24,-2.4229829951380983,-2.4218582312966492,-2.3749046152616526,-2.357550103990123,-2.409142272895241,-2.3972876437163526,0.02639912543246302
0.5325431823730469,0.10388661723964446,0.10979733467102051,0.08338916634256446,150,15,15,0.9,sqrt,18,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-2.909605350567966,-2.9847263399881774,-2.966616840597183,-3.1227872681477518,-2.806807705059891,-2.958108700872194,0.10309654116229919,25,-2.5142151921718323,-2.512357140307405,-2.4636980287999877,-2.4491642284736193,-2.494895741824052,-2.486866066315379,0.026155044508142506
0.7107099056243896,0.13102390406330522,0.22063689231872557,0.04209177756151807,300,20,10,0.7,0.5,12,True,"{'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.5, 'max_depth': 12, 'bootstrap': True}",-2.8975717807281614,-2.9446449329358098,-2.990161074775104,-3.0710019608315267,-2.8969314355353366,-2.9600622369611878,0.06533270366741063,26,-2.220051978170542,-2.204130014495682,-2.17434613377709,-2.13980274967703,-2.1561431784865452,-2.1788948109213777,0.02965550340141532
0.45147051811218264,0.044216959465057194,0.19600095748901367,0.04560549464105937,200,30,10,0.9,sqrt,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-2.8945372662575575,-2.9848843128496596,-2.953913643311108,-3.1415496973353827,-2.8286966026009805,-2.960716304470938,0.10501423863781191,27,-2.4223418816792166,-2.405104072307141,-2.3806345720500945,-2.349077540172736,-2.4107377491921453,-2.393579163080267,0.026086362220866598
0.6261478900909424,0.10639714507162572,0.12791042327880858,0.021005033140050446,200,30,15,0.7,sqrt,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-2.920023329452831,-2.9972517099852345,-2.990566068871085,-3.122847702608587,-2.787206062995588,-2.963578974782665,0.10975717038899785,28,-2.596243614768453,-2.584149602874975,-2.5564914515496775,-2.511514694335891,-2.581130622075535,-2.565905997120906,0.03010660023121731
0.46180071830749514,0.0257162552007962,0.17866477966308594,0.039066879086374864,250,30,8,0.7,sqrt,12,True,"{'n_estimators': 250, 'min_samples_split': 30, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': True}",-2.914307506718429,-2.9742218515461607,-3.020831564147923,-3.1460765993627424,-2.7974405622833407,-2.970575616811719,0.11530949437647162,29,-2.4878660416840437,-2.472295283270061,-2.4318047071443805,-2.40530449409649,-2.455867735225372,-2.4506276522840693,0.029298922433117013
0.8670412540435791,0.07798807544242739,0.1685940742492676,0.04848735236830584,300,15,10,0.9,0.6,12,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-2.9305624014028195,-2.9200510577765715,-3.0141557051180654,-3.089540051455782,-2.9001241226614183,-2.9708866676829313,0.0709485426838536,30,-2.0471772456539314,-2.0542108192677375,-2.0165505105066015,-1.9941198247846248,-2.012861013227782,-2.0249838826881357,0.02243851591409711
0.4487897872924805,0.049839496925373275,0.3015280246734619,0.03693897221200346,200,20,8,0.9,log2,12,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 12, 'bootstrap': True}",-2.938713280859068,-2.9792371311133734,-2.959498277233732,-3.1585803419998135,-2.8278452512661203,-2.9727748564944214,0.10668316493280908,31,-2.3634657423669703,-2.369712602664571,-2.330476948032299,-2.3067505435760545,-2.3643991339050614,-2.3469609941089913,0.024424312615069218
0.5404154777526855,0.09555495959497656,0.2109544277191162,0.057464708093168476,150,30,12,0.9,log2,18,True,"{'n_estimators': 150, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 18, 'bootstrap': True}",-2.921978496029966,-2.985674146852801,-2.973636108719043,-3.1655888941071364,-2.817365899193506,-2.9728487089804903,0.113204746828484,32,-2.525753830794,-2.5258325569951063,-2.49851672869477,-2.4649733953882706,-2.5159839820594754,-2.5062120987863246,0.02290057096093942
0.526377820968628,0.09551221989322262,0.18475780487060547,0.07718563003001547,250,15,10,0.9,sqrt,18,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-2.9048891274505233,-2.995190953228549,-2.987212330821678,-3.1518630277740596,-2.8258706234296946,-2.973005212540901,0.1086025374755538,33,-2.343801210825672,-2.335461248878514,-2.30558611130329,-2.272868651857991,-2.319586117287042,-2.3154606680305014,0.025027247727024925
0.44742460250854493,0.060545383025272445,0.03799619674682617,0.005188181227100883,200,20,12,0.7,log2,12,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 12, 'bootstrap': True}",-2.9390577618201603,-3.0096261668032525,-2.973337020471116,-3.148986991290886,-2.8128558006169357,-2.97677274820047,0.1086646978230694,34,-2.5864229621328194,-2.5856592091660504,-2.543130422145604,-2.512486091943219,-2.561595762052657,-2.5578588894880694,0.027850841079294298
0.46382341384887693,0.08871428293435042,0.3088923454284668,0.09242034477762533,200,30,10,0.7,log2,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",-2.9289897087703176,-3.0020533835622714,-2.983594936092543,-3.1472982853805203,-2.825432153030403,-2.977473693367211,0.10483258041797451,35,-2.5752112649555086,-2.5602070564118735,-2.5474058697113504,-2.4976258333262122,-2.5620862489193508,-2.548507254664859,0.026924006751383775
0.7805308341979981,0.1611617820346376,0.24783930778503419,0.15887458489353856,250,15,10,0.9,log2,20,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",-2.9020148429684722,-2.9984481286666678,-2.9866547922858206,-3.1686291246163534,-2.832470042747387,-2.9776433862569402,0.11294651055054437,36,-2.4117117470781424,-2.4054879616959326,-2.3902005608918415,-2.3649157083400567,-2.410647114796091,-2.3965926185604127,0.017604142032032078
0.8062851905822754,0.05052712074835301,0.1839895725250244,0.07437259559813171,300,30,12,0.8,log2,15,True,"{'n_estimators': 300, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",-2.919370864891313,-3.0154169066473098,-2.992412372787589,-3.1595907852118708,-2.8221835844898284,-2.981794902805582,0.11155902388941716,37,-2.5637663241026085,-2.5613429482131522,-2.537772677089372,-2.506557263825135,-2.56342489341287,-2.5465728213286276,0.022255124804428164
0.8146135807037354,0.13103169347612584,0.18973774909973146,0.04191717175875844,300,15,8,0.8,0.6,18,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 18, 'bootstrap': True}",-2.946480283763588,-2.9629119510064514,-3.021637910550478,-3.0945928310491886,-2.9001390975052037,-2.9851524147749817,0.06712053661148587,38,-2.002686292181849,-2.0100510982073727,-1.9682461727263205,-1.9469725940509286,-1.9618650201645051,-1.9779642354661953,0.024309891662374617
0.5013730525970459,0.10968740937329864,0.30981078147888186,0.0658655687246819,200,15,8,0.9,0.6,12,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-2.9422447010381267,-2.9838154824104963,-3.0134209653952904,-3.1145019993573904,-2.875641214467766,-2.985924872533814,0.07919975354742834,39,-1.9146300065092998,-1.9479962314179742,-1.9008837139246157,-1.8808858710366976,-1.8916753870705545,-1.9072142419918283,0.023207235681821287
0.5608343124389649,0.15616874893925195,0.3220641613006592,0.2451668459779565,200,30,15,0.7,log2,15,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",-2.930746600364617,-3.028892227734744,-3.0016637872485252,-3.175902322494942,-2.830791261748249,-2.9935992399182156,0.11401924213419776,40,-2.6678864201281436,-2.640053110010434,-2.6326250765330235,-2.589253760786901,-2.6565458455363586,-2.637272842598972,0.026995568546398566
