mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.6212996959686279,0.07908579136713476,0.13202905654907227,0.014478696122840497,300,30,15,0.8,0.4,12,True,"{'n_estimators': 300, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 12, 'bootstrap': True}",-3.4873244745237826,-2.660955999251877,-2.9142286589745448,-2.7916146751486197,-2.745818065951194,-2.9199883747700035,0.29523424571175977,11,-2.3500832678687686,-2.554732745773161,-2.5359043778909895,-2.565016489027858,-2.5274503777680937,-2.506637451665774,0.07939800078913706
0.5213870525360107,0.024365461829320305,0.11702480316162109,0.009567247494642007,300,30,15,0.8,0.4,20,True,"{'n_estimators': 300, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 20, 'bootstrap': True}",-3.4873244745237817,-2.660955999251877,-2.9142286589745448,-2.7916146751486197,-2.7458180659511946,-2.9199883747700035,0.2952342457117594,11,-2.3500832678687686,-2.554732745773161,-2.5359043778909895,-2.5650164890278577,-2.5274503777680937,-2.506637451665774,0.07939800078913699
0.4485002517700195,0.03689481574455075,0.1415938377380371,0.018777816566589393,250,15,10,0.8,0.5,15,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 15, 'bootstrap': True}",-3.5207012584722976,-2.6223992060447223,-2.944585680072849,-2.7696268660512655,-2.7434588935212894,-2.920154380832485,0.3174244516985869,13,-2.181074354120444,-2.382652720009931,-2.350221579965077,-2.382182353066044,-2.3607996527217847,-2.331386131976656,0.07618671667866973
0.6010825634002686,0.08225951670425032,0.16646342277526854,0.048531950229130455,300,25,12,0.9,0.6,20,True,"{'n_estimators': 300, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",-3.5060618573729605,-2.623580721617961,-2.9729529290390344,-2.7572457864974997,-2.7435883470472713,-2.9206859283149456,0.3136062992925529,14,-2.220929577588611,-2.418287583784108,-2.3698063571389696,-2.4282987158542344,-2.382539595821303,-2.363972366037445,0.07473692388753564
0.46701817512512206,0.04481128122299595,0.08078408241271973,0.014890280212325637,150,30,15,0.8,0.5,15,True,"{'n_estimators': 150, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 15, 'bootstrap': True}",-3.4942176989387495,-2.6430565949795506,-2.9273797715556222,-2.7842600247269464,-2.7601246050226416,-2.9218077390447017,0.30014903617738736,15,-2.3219886403600003,-2.528325614132031,-2.4967127417544335,-2.5549831236416742,-2.5098391035332503,-2.482369844684278,0.08254335903640257
0.5762259006500244,0.04298129147605855,0.08407731056213379,0.00463946235934303,300,15,8,0.8,0.6,18,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 18, 'bootstrap': True}",-3.522244393438678,-2.5973962682167504,-2.9542224507660477,-2.765608586044268,-2.7701256754978036,-2.9219194747927095,0.3206940140557896,16,-2.0699849970833113,-2.2614718202263693,-2.227796789734003,-2.2675283086339593,-2.239657215535852,-2.213287826242699,0.07308253247476514
0.5305971145629883,0.07447685615401196,0.1158372402191162,0.012606681719262694,300,15,15,0.8,0.5,18,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 18, 'bootstrap': True}",-3.493231053818088,-2.6385847334697266,-2.9477692918033807,-2.788233659914001,-2.7420788186352008,-2.9219795115280798,0.3025089253868116,17,-2.32381491900055,-2.533343833806283,-2.497805421808178,-2.5559923991880256,-2.498333727576504,-2.4818580602759086,0.08203668147722874
0.43505287170410156,0.07632607654018302,0.0793382167816162,0.009723486180139691,200,30,15,0.8,0.6,12,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.4934198596443804,-2.622922911266112,-2.96009259045937,-2.8005731626667982,-2.747491748610322,-2.9249000545293966,0.304162575441459,18,-2.3256404881926436,-2.5195786588800004,-2.479279514333535,-2.540252111779047,-2.4971247602874875,-2.4723751066945425,0.07619281806427833
0.3589922428131104,0.041864156995968696,0.10595617294311524,0.011200244908279755,200,15,15,0.8,0.6,12,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.4934198596443804,-2.6229229112661128,-2.96009259045937,-2.8005731626667982,-2.747491748610322,-2.9249000545293966,0.30416257544145886,18,-2.3256404881926436,-2.519578658880001,-2.479279514333535,-2.540252111779048,-2.497124760287487,-2.472375106694543,0.07619281806427851
0.4056685447692871,0.07716300347645555,0.06006951332092285,0.0231906880323394,150,20,10,0.7,0.5,18,True,"{'n_estimators': 150, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.5, 'max_depth': 18, 'bootstrap': True}",-3.5073795863110093,-2.6536560519967085,-2.9264123724002293,-2.750032771134659,-2.79241133373724,-2.925978423115969,0.30363926442565925,20,-2.2192254802463127,-2.4292359696791803,-2.370499183362031,-2.437875282153541,-2.4028207554774683,-2.3719313341837065,0.07988455514516624
0.3719926357269287,0.008742564347723565,0.14644484519958495,0.004282135306506411,200,30,12,0.9,0.4,15,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 0.4, 'max_depth': 15, 'bootstrap': True}",-3.526963922827755,-2.64431047926065,-2.9263897363548934,-2.7778867530328344,-2.7564493298781385,-2.9264000442708547,0.31342971716739,21,-2.2883954996777764,-2.4961838061418673,-2.4600908964495316,-2.4951708714352154,-2.470677556753264,-2.442103726091531,0.07811145618488197
0.30282201766967776,0.015086076241511669,0.21137871742248535,0.01013622979567711,200,30,15,0.9,0.6,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",-3.5093554135703053,-2.614096841669177,-2.9602671143938313,-2.811847661355878,-2.7415894959072853,-2.927431305379295,0.31170149217147225,22,-2.292396743540566,-2.4941371406823127,-2.4513542022553585,-2.5158509429554954,-2.460940732346019,-2.44293595235595,0.07873404595825732
0.38138885498046876,0.08510290498024237,0.12111048698425293,0.040660150237261744,150,15,15,0.9,0.6,15,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 15, 'bootstrap': True}",-3.5095096330116324,-2.621674532678687,-2.9650715185815004,-2.8078978278083446,-2.7353166849497144,-2.927894039405976,0.3114207373411626,23,-2.2934980650839223,-2.4927706933014764,-2.448032907009739,-2.5168504659883735,-2.465626296676903,-2.443355685612083,0.07850922070058695
0.5567048549652099,0.06348452446866723,0.13693652153015137,0.023133352687400414,250,30,10,0.9,0.4,15,True,"{'n_estimators': 250, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 0.4, 'max_depth': 15, 'bootstrap': True}",-3.516789869793319,-2.639026001493018,-2.9230511612948873,-2.7824389280844417,-2.780383335399103,-2.9283378592129536,0.30763033275986845,24,-2.257434959504922,-2.4675566705028746,-2.428982180490002,-2.4762487054120768,-2.4383315586988434,-2.4137108149217434,0.08008982772732277
0.5652997970581055,0.08468569114806769,0.12210302352905274,0.03227799925266833,300,15,10,0.9,0.6,12,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.5322559389913275,-2.642319830785904,-2.9769111947507607,-2.7543974698714893,-2.746442438957544,-2.9304653746714053,0.32006290004865784,25,-2.137468320043376,-2.328223194927536,-2.2831228718633323,-2.3296903999452447,-2.2903260541508637,-2.2737661681860706,0.07075587409476979
0.298399543762207,0.052434911907470724,0.21950812339782716,0.04531234567667621,150,15,10,0.7,0.4,15,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 15, 'bootstrap': True}",-3.5162377640037206,-2.69593253668235,-2.888594721740767,-2.7538009648865787,-2.8084075312343675,-2.932594703709557,0.29865493680650446,26,-2.241718224848573,-2.4452194750438654,-2.4063044146280848,-2.4637659528785787,-2.4261595767986575,-2.3966335288395517,0.07978899858571949
0.3560230255126953,0.03270111179519792,0.1502075672149658,0.012348607805031029,200,15,8,0.9,0.6,12,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.5922427892313986,-2.621236310945259,-2.9563546416732573,-2.762631992356955,-2.8042438593361343,-2.947341918708601,0.3396816276692029,27,-2.0331540082645794,-2.2136576838572286,-2.1763852257437093,-2.2227690864966876,-2.1934042162792533,-2.1678740441282915,0.06925796027768269
0.33960986137390137,0.03376300875055603,0.09953961372375489,0.0038381704562121116,200,30,10,0.9,sqrt,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-3.5856417923538024,-2.7819762952354097,-2.815781912011769,-2.832167404578175,-2.7945128811474285,-2.962016057065317,0.3122901808346595,28,-2.4041863499445726,-2.615373146695223,-2.622143001766624,-2.65112658916396,-2.5765576786838746,-2.5738773532508508,0.0881148556111892
0.40098981857299804,0.06025852264044158,0.11093697547912598,0.016289773402779303,250,15,10,0.9,sqrt,18,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-3.559388113817899,-2.791602114609206,-2.831983769828102,-2.8360247414370545,-2.809301559775429,-2.965660059893538,0.2972984417078467,29,-2.3344201495679973,-2.547845335191061,-2.5475728123944728,-2.584963874540881,-2.5071592700661225,-2.504392288352107,0.08847902529728394
0.5203769683837891,0.05189830071750386,0.1221663475036621,0.018093045406306747,250,25,10,0.8,sqrt,20,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-3.5827690565869768,-2.771522755997556,-2.8480212641603506,-2.8495134771725117,-2.8039876597340543,-2.9711628427302896,0.30718993583185505,30,-2.3970721131763906,-2.6110180171226802,-2.6180133155190397,-2.643445127861561,-2.581335315223944,-2.570176777780723,0.08878550575740939
0.4327439785003662,0.02930539410969073,0.1029250144958496,0.004925264808978176,250,30,8,0.7,sqrt,12,True,"{'n_estimators': 250, 'min_samples_split': 30, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': True}",-3.5472470279563217,-2.8215376607280467,-2.825187766274325,-2.8553963541037604,-2.830979375681583,-2.9760696369488073,0.2858329259124176,31,-2.4360294829858367,-2.6537937512192675,-2.661178267177586,-2.6788989239222354,-2.622190818495666,-2.6104182487601184,0.08910404208613694
0.4142160415649414,0.016094042406201277,0.0734208106994629,0.01851006178633405,150,15,15,0.9,sqrt,18,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-3.5936891605561745,-2.8314423483399214,-2.8215641525471447,-2.874823765935518,-2.7961291205379224,-2.983529709583336,0.30613523994680353,32,-2.4771256058153615,-2.694703444754017,-2.7118118442209656,-2.720934102933005,-2.6501585794154066,-2.6509467154277515,0.09025724234587888
0.29916110038757326,0.027946206484900392,0.15294885635375977,0.012103677585302865,150,30,12,0.9,log2,18,True,"{'n_estimators': 150, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 18, 'bootstrap': True}",-3.611271462879583,-2.8155312523847744,-2.8097012961818955,-2.884651826371293,-2.800334934188407,-2.9842981544011904,0.3149075155475041,33,-2.4993491449540137,-2.6869986990048282,-2.7098414401327395,-2.719337310793041,-2.65120199268174,-2.6533457175132726,0.08049685725209589
0.35077476501464844,0.043902734011151925,0.15025882720947265,0.01615154007698726,200,20,8,0.9,log2,12,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 12, 'bootstrap': True}",-3.5900351948123084,-2.7952301957268837,-2.8426448159479767,-2.8769190567435086,-2.826175870316876,-2.986201026709511,0.3030658496567834,34,-2.3582472560805092,-2.5511234025945764,-2.570972545210269,-2.5825609633108715,-2.5334633575465157,-2.5192735049485484,0.0822475700203623
0.3880962371826172,0.04528399744004062,0.11906886100769043,0.005079902163832092,200,30,10,0.7,log2,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",-3.6055603885949625,-2.821860416759315,-2.829336745216377,-2.874596203382361,-2.8235687356180756,-2.990984497914218,0.3078995773800333,35,-2.5279528620632443,-2.7194813890769423,-2.7453201322796903,-2.7498174534330504,-2.691281071056751,-2.686770581581936,0.08211743714037274
0.36502876281738283,0.05601486056928524,0.07795143127441406,0.0037263072418717985,200,30,15,0.7,sqrt,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-3.590364996458006,-2.8527849948403965,-2.8415816623672328,-2.8957451417192246,-2.8157134499634804,-2.999238049069668,0.2966908025668268,36,-2.548354825953266,-2.728546228119306,-2.766448543957548,-2.76526213812342,-2.7158115850090687,-2.7048846642325217,0.08076683492028006
0.48101253509521485,0.05951427581745072,0.10845394134521484,0.03122399143795377,250,15,10,0.9,log2,20,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",-3.592223496186296,-2.8290725599338193,-2.8417015448106326,-2.9145410420683104,-2.8258061830020598,-3.000668965200224,0.29753915437028605,37,-2.409142074661821,-2.6171469427551006,-2.644580200867245,-2.655782547611623,-2.5810515188583603,-2.5815406569508297,0.08997239626261816
0.4419818878173828,0.0915894765457187,0.2238637924194336,0.06979310905742155,200,30,15,0.7,log2,15,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",-3.5998321499370043,-2.858572617515015,-2.833815516059093,-2.883275830099643,-2.8378783313858746,-3.002674888999326,0.29909523146806294,38,-2.6006274326611285,-2.7919070877721226,-2.808378381216049,-2.825302518421916,-2.7744432410331994,-2.760131732220883,0.08152433329535926
0.3268132209777832,0.04199051452651883,0.03297276496887207,0.0013791683331866667,200,20,12,0.7,log2,12,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 12, 'bootstrap': True}",-3.605436615808144,-2.8495012324042737,-2.8459125723701004,-2.907859794423721,-2.8243639301816827,-3.0066148290375843,0.3006876707986318,39,-2.5204830239170333,-2.7233906822412868,-2.7436304919628953,-2.7721606790975497,-2.706729567499977,-2.6932788889437482,0.08911079908071022
0.6341403484344482,0.024358588675748465,0.1386723518371582,0.02273634987138724,300,30,12,0.8,log2,15,True,"{'n_estimators': 300, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",-3.6251152742222534,-2.8406986080899297,-2.8365148479978837,-2.89453151428731,-2.8436442346747284,-3.008100895854421,0.309230024000375,40,-2.5346041189423305,-2.7285683650424626,-2.762846057357984,-2.7606846026138383,-2.7098413258617278,-2.6993088939636687,0.08473329974553577
